FD_pccar_taxi-od_D,859,849
2025,10581.82697462435,18232.22109583316
2030,11998.70168468184,18805.65584349903
2035,11652.83424914671,18236.13990916981
2040,11190.62504476768,17445.87469443045
2045,10630.89034696598,16565.43270923895
2050,9925.90003642099,15508.34303259085
