FD_pccar_taxi-od_D,859,849
2025,10581.82697462435,19062.02154868412
2030,11998.70168468184,19652.47325072973
2035,11652.83424914671,19058.54746167603
2040,11190.62504476768,18235.66148426282
2045,10630.89034696598,17315.71580125586
2050,9925.90003642099,16208.87090253564
