FD_pccar_taxi-od_D,859,849
2025,10581.82697462435,16681.32801091736
2030,11998.70168468184,17222.95815208633
2035,11652.83424914671,16699.06411970465
2040,11190.62504476768,15969.76695467139
2045,10630.89034696598,15163.15719210655
2050,9925.90003642099,14199.0597879801
