FD_pccar_taxi-od_D,859,849
2025,10581.82697462435,13245.06446222165
2030,11998.70168468184,13716.22616746241
2035,11652.83424914671,13293.41510476396
2040,11190.62504476768,12699.20287168237
2045,10630.89034696598,12056.18077212201
2050,9925.90003642099,11298.12333263558
