FD_pccar_taxi-od_O,859,849
2025,10425.51966141482,9007.3693593754
2030,11821.46529376062,9192.086049928379
2035,11480.70676897453,8927.120446744342
2040,11025.32499421142,8573.026571309048
2045,10473.85830409246,8144.21938512053
2050,9779.281615084112,7604.133318378123
