FD_pccar_taxi-od_O,859,849
2025,10425.51966141482,16658.28217969454
2030,11821.46529376062,17152.68323144462
2035,11480.70676897453,16647.19669562562
2040,11025.32499421142,15953.97524070576
2045,10473.85830409246,15163.56932927022
2050,9779.281615084112,14202.14655648314
