FD_pccar_taxi-od_D,859,849
2025,10581.82697462435,9027.451077080179
2030,11998.70168468184,9212.579589141418
2035,11652.83424914671,8947.023251389686
2040,11190.62504476768,8592.139932004244
2045,10630.89034696598,8162.376730300066
2050,9925.90003642099,7621.086554400385
